,URL,whois,creation,expiration,duration
1480,http://us.imdb.com/name/nm0562003/,"('IMDB.COM', datetime.datetime(1996, 1, 5, 5, 0), datetime.datetime(2024, 1, 4, 5, 0))",1996-01-05 05:00:00,2024-01-04 05:00:00,10226 days 00:00:00
1481,http://www.edmunds.com/nissan/?ps=new,"('EDMUNDS.COM', datetime.datetime(1996, 1, 4, 5, 0), datetime.datetime(2031, 1, 3, 5, 0))",1996-01-04 05:00:00,2031-01-03 05:00:00,12783 days 00:00:00
1482,http://www3.upatsix.com/apws/lady.htm,"('UPATSIX.COM', [datetime.datetime(1995, 8, 9, 4, 0), datetime.datetime(1995, 8, 8, 23, 0)], [datetime.datetime(2021, 8, 8, 4, 0), datetime.datetime(2021, 8, 7, 23, 0)])",1995-08-09 04:00:00,2021-08-08 04:00:00,9496 days 00:00:00
1483,http://www.u-cover.com/,"('U-COVER.COM', datetime.datetime(2000, 7, 17, 4, 33, 6), datetime.datetime(2022, 7, 17, 4, 33, 5))",2000-07-17 04:33:06,2022-07-17 04:33:05,8034 days 23:59:59
1484,http://www.sanddi.com/,"(['SANDDI.COM', 'sanddi.com'], [datetime.datetime(2002, 10, 28, 19, 3, 54), datetime.datetime(2002, 10, 28, 19, 3)], datetime.datetime(2023, 10, 28, 18, 3, 54))",2002-10-28 19:03:54,2023-10-28 18:03:54,7669 days 23:00:00
1485,http://sportsillustrated.cnn.com/basketball/college/women/conferences/ivy/,"(['CNN.COM', 'cnn.com'], [datetime.datetime(1993, 9, 22, 4, 0), datetime.datetime(1993, 9, 22, 0, 0)], [datetime.datetime(2026, 9, 21, 4, 0), datetime.datetime(2026, 9, 21, 0, 0)])",1993-09-22 04:00:00,2026-09-21 04:00:00,12052 days 00:00:00
1486,http://www.fdlpower.co.uk/,"('fdlpower.co.uk', datetime.datetime(1997, 5, 13, 0, 0), datetime.datetime(2023, 5, 13, 0, 0))",1997-05-13 00:00:00,2023-05-13 00:00:00,9496 days 00:00:00
1487,http://www.tulareregional.org/,"('TULAREREGIONAL.ORG', datetime.datetime(2009, 4, 2, 23, 49, 38), datetime.datetime(2029, 4, 2, 23, 49, 38))",2009-04-02 23:49:38,2029-04-02 23:49:38,7305 days 00:00:00
1488,http://www.blueparrotevents.com/,"(['BLUEPARROTEVENTS.COM', 'blueparrotevents.com'], [datetime.datetime(2000, 7, 10, 21, 45, 55), datetime.datetime(2000, 7, 10, 17, 45, 55)], datetime.datetime(2022, 7, 10, 21, 45, 55))",2000-07-10 21:45:55,2022-07-10 21:45:55,8035 days 00:00:00
1489,http://www.ginnyharding.com/index2.ivnu,"('GINNYHARDING.COM', [datetime.datetime(2000, 11, 3, 10, 9, 58), datetime.datetime(2000, 11, 3, 2, 9, 58)], [datetime.datetime(2022, 11, 3, 9, 9, 58), datetime.datetime(2022, 11, 3, 0, 25, 2)])",2000-11-03 10:09:58,2022-11-03 09:09:58,8034 days 23:00:00
1490,http://www.deltapride.com/,"('DELTAPRIDE.COM', datetime.datetime(1996, 9, 8, 4, 0), datetime.datetime(2021, 9, 7, 4, 0))",1996-09-08 04:00:00,2021-09-07 04:00:00,9130 days 00:00:00
1491,http://www.jeroen.se/squidefender.php,"('jeroen.se', datetime.datetime(2003, 9, 24, 0, 0), datetime.datetime(2021, 9, 24, 0, 0))",2003-09-24 00:00:00,2021-09-24 00:00:00,6575 days 00:00:00
1492,http://www.malgil.com/esl/lego/,"('MALGIL.COM', datetime.datetime(2000, 3, 6, 1, 26, 35), datetime.datetime(2023, 3, 6, 1, 26, 35))",2000-03-06 01:26:35,2023-03-06 01:26:35,8400 days 00:00:00
1493,http://www.redwormcomposting.com/,"(['REDWORMCOMPOSTING.COM', 'redwormcomposting.com'], datetime.datetime(2006, 6, 4, 17, 56, 58), datetime.datetime(2022, 6, 4, 17, 56, 58))",2006-06-04 17:56:58,2022-06-04 17:56:58,5844 days 00:00:00
1494,http://www.datakeyelectronics.com/,"('DATAKEYELECTRONICS.COM', [datetime.datetime(2001, 7, 11, 4, 8, 51), datetime.datetime(2001, 7, 10, 23, 8, 51)], [datetime.datetime(2021, 9, 15, 11, 59, 59), datetime.datetime(2021, 9, 15, 6, 59, 59)])",2001-07-11 04:08:51,2021-09-15 11:59:59,7371 days 07:51:08
1495,http://www.endotext.org/parathyroid/parathyroid7/parathyroid7.htm,"('ENDOTEXT.ORG', datetime.datetime(2000, 6, 2, 17, 0, 4), datetime.datetime(2025, 6, 2, 17, 0, 4))",2000-06-02 17:00:04,2025-06-02 17:00:04,9131 days 00:00:00
1496,http://www.gadsdenmessenger.com/,"('GADSDENMESSENGER.COM', datetime.datetime(1999, 9, 19, 12, 53, 10), datetime.datetime(2021, 9, 19, 12, 53, 10))",1999-09-19 12:53:10,2021-09-19 12:53:10,8036 days 00:00:00
1497,http://www.plasticase.com/,"('PLASTICASE.COM', datetime.datetime(1997, 9, 3, 4, 0), datetime.datetime(2021, 9, 2, 4, 0))",1997-09-03 04:00:00,2021-09-02 04:00:00,8765 days 00:00:00
1498,http://www.redribbonstudio.com/,"('REDRIBBONSTUDIO.COM', datetime.datetime(2019, 1, 10, 19, 9, 40), datetime.datetime(2022, 1, 10, 19, 9, 40))",2019-01-10 19:09:40,2022-01-10 19:09:40,1096 days 00:00:00
1499,http://www.freshexpressions.org.uk/,"('freshexpressions.org.uk', datetime.datetime(2004, 8, 30, 0, 0), datetime.datetime(2021, 8, 30, 0, 0))",2004-08-30 00:00:00,2021-08-30 00:00:00,6209 days 00:00:00
1500,http://www.dietitian911.com/,"('DIETITIAN911.COM', datetime.datetime(2020, 12, 6, 19, 15, 36), datetime.datetime(2021, 12, 6, 19, 15, 36))",2020-12-06 19:15:36,2021-12-06 19:15:36,365 days 00:00:00
1501,http://www.ml-software.com/,"(['ML-SOFTWARE.COM', 'ml-software.com'], datetime.datetime(2002, 1, 28, 13, 25, 41), datetime.datetime(2022, 1, 28, 13, 25, 41))",2002-01-28 13:25:41,2022-01-28 13:25:41,7305 days 00:00:00
1502,http://www.arrowheadgcwny.com/,"(['ARROWHEADGCWNY.COM', 'arrowheadgcwny.com'], datetime.datetime(2012, 4, 17, 14, 54, 59), [datetime.datetime(2022, 4, 17, 14, 54, 59), datetime.datetime(2022, 4, 17, 0, 0)])",2012-04-17 14:54:59,2022-04-17 14:54:59,3652 days 00:00:00
1503,http://j-students.net/,"(['J-STUDENTS.NET', 'j-students.net'], datetime.datetime(2005, 12, 27, 17, 21, 37), datetime.datetime(2026, 12, 27, 17, 21, 37))",2005-12-27 17:21:37,2026-12-27 17:21:37,7670 days 00:00:00
1504,http://mimoknits.typepad.com/,"('TYPEPAD.COM', datetime.datetime(2003, 3, 31, 22, 27, 18), datetime.datetime(2024, 3, 31, 21, 27, 18))",2003-03-31 22:27:18,2024-03-31 21:27:18,7670 days 23:00:00
1505,http://getouttoday.com/,"(['GETOUTTODAY.COM', 'getouttoday.com'], [datetime.datetime(1999, 8, 26, 20, 55, 17), datetime.datetime(1999, 8, 26, 0, 0)], [datetime.datetime(2021, 8, 26, 20, 55, 16), datetime.datetime(2021, 8, 26, 0, 0)])",1999-08-26 20:55:17,2021-08-26 20:55:16,8035 days 23:59:59
1506,http://www.melaniefischer.com/,"('MELANIEFISCHER.COM', datetime.datetime(2001, 7, 6, 4, 7, 45), datetime.datetime(2022, 7, 6, 4, 7, 45))",2001-07-06 04:07:45,2022-07-06 04:07:45,7670 days 00:00:00
1507,http://www.sorvan.com/games/roborally/,"('SORVAN.COM', datetime.datetime(2000, 8, 29, 2, 51, 3), datetime.datetime(2021, 8, 29, 2, 51, 3))",2000-08-29 02:51:03,2021-08-29 02:51:03,7670 days 00:00:00
1508,http://www.wellandtribune.ca/ArticleDisplay.aspx?e=1025779,"('wellandtribune.ca', datetime.datetime(2001, 12, 1, 18, 2, 16), datetime.datetime(2021, 12, 1, 5, 0))",2001-12-01 18:02:16,2021-12-01 05:00:00,7304 days 10:57:44
1509,http://lvmta.org/,"('LVMTA.ORG', datetime.datetime(2021, 5, 12, 4, 53, 3), datetime.datetime(2022, 5, 12, 4, 53, 3))",2021-05-12 04:53:03,2022-05-12 04:53:03,365 days 00:00:00
1510,http://whitespacenorth.com/,"(['WHITESPACENORTH.COM', 'whitespacenorth.com'], [datetime.datetime(2020, 12, 13, 9, 26, 47), datetime.datetime(2020, 12, 13, 7, 0)], [datetime.datetime(2021, 12, 13, 9, 26, 47), datetime.datetime(2021, 12, 13, 7, 0)])",2020-12-13 09:26:47,2021-12-13 09:26:47,365 days 00:00:00
1511,http://www.ida.liu.se/~g-robek/PNG-TokPisinBibliography.htm,"('liu.se', datetime.datetime(1987, 2, 25, 0, 0), datetime.datetime(2022, 12, 31, 0, 0))",1987-02-25 00:00:00,2022-12-31 00:00:00,13093 days 00:00:00
1512,http://www.voyageauquebec.com/sport-aventure/,"(['VOYAGEAUQUEBEC.COM', 'voyageauquebec.com'], [datetime.datetime(2001, 2, 8, 5, 10, 25), datetime.datetime(2001, 2, 8, 0, 10, 25)], datetime.datetime(2022, 2, 8, 5, 10, 25))",2001-02-08 05:10:25,2022-02-08 05:10:25,7670 days 00:00:00
1513,http://www.tragon.com/,"('TRAGON.COM', datetime.datetime(1997, 8, 19, 4, 0), datetime.datetime(2022, 8, 18, 4, 0))",1997-08-19 04:00:00,2022-08-18 04:00:00,9130 days 00:00:00
1514,http://www.americanflyfishingschools.com/,"(['AMERICANFLYFISHINGSCHOOLS.COM', 'americanflyfishingschools.com'], [datetime.datetime(2004, 3, 21, 17, 48, 7), datetime.datetime(2004, 3, 21, 12, 48, 7)], [datetime.datetime(2022, 3, 21, 16, 48, 7), datetime.datetime(2022, 3, 21, 11, 48, 7)])",2004-03-21 17:48:07,2022-03-21 16:48:07,6573 days 23:00:00
1515,http://www.stratummed.com/,"('STRATUMMED.COM', [datetime.datetime(1998, 1, 6, 5, 0), datetime.datetime(1998, 1, 6, 0, 0)], [datetime.datetime(2025, 1, 5, 5, 0), datetime.datetime(2025, 1, 5, 0, 0)])",1998-01-06 05:00:00,2025-01-05 05:00:00,9861 days 00:00:00
1516,http://www.dakotagifts.com/,"(['DAKOTAGIFTS.COM', 'dakotagifts.com'], [datetime.datetime(1999, 9, 6, 10, 48, 21), datetime.datetime(1999, 9, 6, 5, 48, 21)], [datetime.datetime(2021, 9, 6, 10, 48, 21), datetime.datetime(2021, 9, 6, 5, 48, 21)])",1999-09-06 10:48:21,2021-09-06 10:48:21,8036 days 00:00:00
1517,http://www.angelfire.com/rnb/parrot/,"(['ANGELFIRE.COM', 'angelfire.com'], [datetime.datetime(1998, 10, 15, 4, 0), datetime.datetime(1998, 10, 15, 0, 0)], [datetime.datetime(2021, 10, 14, 4, 0), datetime.datetime(2021, 10, 14, 0, 0)])",1998-10-15 04:00:00,2021-10-14 04:00:00,8400 days 00:00:00
1518,http://www.biker.force9.co.uk/,"('force9.co.uk', datetime.datetime(1997, 1, 20, 0, 0), datetime.datetime(2022, 1, 20, 0, 0))",1997-01-20 00:00:00,2022-01-20 00:00:00,9131 days 00:00:00
1519,http://www.catholic.org/saints/saint.php?saint_id=111,"('CATHOLIC.ORG', datetime.datetime(1994, 11, 16, 5, 0), datetime.datetime(2029, 11, 15, 5, 0))",1994-11-16 05:00:00,2029-11-15 05:00:00,12783 days 00:00:00
1520,http://www.helpaz.com/,"(['HELPAZ.COM', 'HelpAz.com'], datetime.datetime(2018, 8, 22, 18, 13, 42), [datetime.datetime(2021, 8, 22, 18, 13, 42), datetime.datetime(2021, 8, 22, 0, 0)])",2018-08-22 18:13:42,2021-08-22 18:13:42,1096 days 00:00:00
1521,http://sports.yahoo.com/ncaab/teams/aaq/,"(['YAHOO.COM', 'yahoo.com'], [datetime.datetime(1995, 1, 18, 5, 0), datetime.datetime(1995, 1, 18, 0, 0)], [datetime.datetime(2023, 1, 19, 5, 0), datetime.datetime(2023, 1, 18, 21, 0)])",1995-01-18 05:00:00,2023-01-19 05:00:00,10228 days 00:00:00
1522,http://groups.yahoo.com/group/BlacksubmissivesLounge/,"('YAHOO.COM', datetime.datetime(1995, 1, 18, 5, 0), datetime.datetime(2023, 1, 19, 5, 0))",1995-01-18 05:00:00,2023-01-19 05:00:00,10228 days 00:00:00
1523,http://www.enchantacats.com/,"('ENCHANTACATS.COM', [datetime.datetime(2002, 11, 16, 17, 21, 46), datetime.datetime(2002, 11, 16, 12, 21, 46)], [datetime.datetime(2022, 2, 2, 11, 59, 59), datetime.datetime(2022, 2, 2, 6, 59, 59)])",2002-11-16 17:21:46,2022-02-02 11:59:59,7017 days 18:38:13
1524,http://www.em.ca/garden/native/nat_Dodecatheon%20conjugens.html,"('em.ca', datetime.datetime(2000, 11, 24, 23, 23, 3), datetime.datetime(2023, 3, 10, 5, 0))",2000-11-24 23:23:03,2023-03-10 05:00:00,8140 days 05:36:57
1525,http://ecdybase.org/,"(['ECDYBASE.ORG', 'ecdybase.org'], datetime.datetime(2002, 1, 28, 8, 31, 41), datetime.datetime(2022, 1, 28, 8, 31, 41))",2002-01-28 08:31:41,2022-01-28 08:31:41,7305 days 00:00:00
1526,http://www.haro-online.com/movies/my_babys_daddy.html,"('HARO-ONLINE.COM', datetime.datetime(1999, 7, 28, 0, 7, 32), datetime.datetime(2022, 7, 28, 0, 7, 30))",1999-07-28 00:07:32,2022-07-28 00:07:30,8400 days 23:59:58
1527,http://www.classicstoday.com/review.asp?ReviewNum=2644,"('CLASSICSTODAY.COM', datetime.datetime(1999, 3, 17, 5, 0), datetime.datetime(2026, 3, 17, 4, 0))",1999-03-17 05:00:00,2026-03-17 04:00:00,9861 days 23:00:00
1528,http://www.wired.com/wired/archive/5.03/ff_eco.html,"(['WIRED.COM', 'wired.com'], [datetime.datetime(1992, 11, 20, 5, 0), datetime.datetime(1992, 11, 20, 0, 0)], [datetime.datetime(2021, 11, 19, 5, 0), datetime.datetime(2021, 11, 19, 0, 0)])",1992-11-20 05:00:00,2021-11-19 05:00:00,10591 days 00:00:00
1529,http://www.gwsports.com/sports/m-basebl/gewa-m-basebl-body.html,"(['GWSPORTS.COM', 'gwsports.com'], [datetime.datetime(1999, 8, 27, 17, 53, 4), datetime.datetime(1999, 8, 27, 12, 53, 4)], [datetime.datetime(2021, 7, 30, 11, 59, 59), datetime.datetime(2021, 7, 30, 6, 59, 59)])",1999-08-27 17:53:04,2021-07-30 11:59:59,8007 days 18:06:55
1530,http://www.shoei.com/,"('SHOEI.COM', datetime.datetime(1998, 8, 19, 4, 0), datetime.datetime(2022, 1, 13, 15, 53, 15))",1998-08-19 04:00:00,2022-01-13 15:53:15,8548 days 11:53:15
1531,http://dasampostar.blog.hr/,"('blog.hr', datetime.datetime(2005, 11, 16, 23, 0), datetime.datetime(2021, 12, 29, 23, 0))",2005-11-16 23:00:00,2021-12-29 23:00:00,5887 days 00:00:00
1532,http://www.theautoappraiser.com/,"('THEAUTOAPPRAISER.COM', datetime.datetime(1999, 9, 4, 18, 20, 13), datetime.datetime(2025, 9, 4, 18, 20, 13))",1999-09-04 18:20:13,2025-09-04 18:20:13,9497 days 00:00:00
1533,http://www.cyberpursuits.com/heckifiknow/fk/,"('CYBERPURSUITS.COM', datetime.datetime(1999, 4, 12, 4, 0), datetime.datetime(2024, 4, 12, 4, 0))",1999-04-12 04:00:00,2024-04-12 04:00:00,9132 days 00:00:00
1534,http://www.scifimoviepage.com/vforvendetta.html,"('SCIFIMOVIEPAGE.COM', [datetime.datetime(2003, 11, 24, 7, 51, 55), datetime.datetime(2003, 11, 24, 1, 51, 55)], [datetime.datetime(2021, 11, 24, 7, 51, 55), datetime.datetime(2021, 11, 24, 1, 51, 55)])",2003-11-24 07:51:55,2021-11-24 07:51:55,6575 days 00:00:00
1535,http://www.gopmall.com/,"(['GOPMALL.COM', 'gopmall.com'], datetime.datetime(2008, 11, 4, 19, 36, 20), datetime.datetime(2022, 11, 4, 18, 36, 20))",2008-11-04 19:36:20,2022-11-04 18:36:20,5112 days 23:00:00
1536,http://www.kcking.pwp.blueyonder.co.uk/,"('blueyonder.co.uk', datetime.datetime(1999, 10, 19, 0, 0), datetime.datetime(2021, 10, 19, 0, 0))",1999-10-19 00:00:00,2021-10-19 00:00:00,8036 days 00:00:00
1537,http://www.jllongview.org/,"(['JLLONGVIEW.ORG', 'jllongview.org'], datetime.datetime(1999, 3, 2, 5, 0), datetime.datetime(2023, 3, 2, 5, 0))",1999-03-02 05:00:00,2023-03-02 05:00:00,8766 days 00:00:00
1538,http://freespace.virgin.net/robert.carter/isds/,"(['VIRGIN.NET', 'virgin.net'], [datetime.datetime(1995, 11, 2, 5, 0), datetime.datetime(1995, 11, 2, 0, 0)], datetime.datetime(2022, 11, 1, 4, 0))",1995-11-02 05:00:00,2022-11-01 04:00:00,9860 days 23:00:00
1539,http://www.philadelphiafed.org/research-and-data/publications/business-review/,"('PHILADELPHIAFED.ORG', datetime.datetime(2003, 11, 20, 16, 54, 33), datetime.datetime(2021, 11, 20, 16, 54, 33))",2003-11-20 16:54:33,2021-11-20 16:54:33,6575 days 00:00:00
1540,http://www.jewishrapper.com/,"(['JEWISHRAPPER.COM', 'jewishrapper.com'], [datetime.datetime(2001, 3, 8, 17, 18, 23), datetime.datetime(2001, 3, 8, 12, 18, 23)], [datetime.datetime(2023, 3, 8, 17, 18, 23), datetime.datetime(2023, 3, 8, 12, 18, 23)])",2001-03-08 17:18:23,2023-03-08 17:18:23,8035 days 00:00:00
1541,http://www.agourafootball.com/,"('AGOURAFOOTBALL.COM', datetime.datetime(2004, 2, 5, 7, 22, 22), datetime.datetime(2022, 2, 5, 7, 22, 22))",2004-02-05 07:22:22,2022-02-05 07:22:22,6575 days 00:00:00
1542,http://www.goskyhawks.com/index.aspx?path=softball,"('GOSKYHAWKS.COM', datetime.datetime(2006, 10, 3, 15, 54, 44), datetime.datetime(2021, 10, 3, 15, 54, 44))",2006-10-03 15:54:44,2021-10-03 15:54:44,5479 days 00:00:00
1543,http://en.wikipedia.org/wiki/Aemilianus,"(['WIKIPEDIA.ORG', 'wikipedia.org'], [datetime.datetime(2001, 1, 13, 0, 12, 14), datetime.datetime(2001, 1, 12, 16, 12, 14)], [datetime.datetime(2023, 1, 13, 0, 12, 14), datetime.datetime(2023, 1, 12, 0, 0)])",2001-01-13 00:12:14,2023-01-13 00:12:14,8035 days 00:00:00
1544,http://www.ritobaccocontrolnet.com/,"(['RITOBACCOCONTROLNET.COM', 'ritobaccocontrolnet.com'], [datetime.datetime(2019, 10, 18, 7, 55, 3), datetime.datetime(2019, 10, 18, 2, 55, 3)], [datetime.datetime(2021, 10, 18, 7, 55, 3), datetime.datetime(2021, 10, 18, 2, 55, 3)])",2019-10-18 07:55:03,2021-10-18 07:55:03,731 days 00:00:00
1545,http://octoberpress.tripod.com/,"(['TRIPOD.COM', 'tripod.com'], [datetime.datetime(1994, 9, 29, 4, 0), datetime.datetime(1994, 9, 29, 0, 0)], [datetime.datetime(2021, 9, 28, 4, 0), datetime.datetime(2021, 9, 28, 0, 0)])",1994-09-29 04:00:00,2021-09-28 04:00:00,9861 days 00:00:00
1546,http://www.megahmegalon.com/,"(['MEGAHMEGALON.COM', 'megahmegalon.com'], [datetime.datetime(2001, 8, 7, 7, 17, 48), datetime.datetime(2001, 8, 6, 23, 17, 48)], datetime.datetime(2021, 8, 7, 7, 17, 48))",2001-08-07 07:17:48,2021-08-07 07:17:48,7305 days 00:00:00
1547,http://www.ronnyjordan.com/,"(['RONNYJORDAN.COM', 'RonnyJordan.com'], datetime.datetime(2018, 3, 10, 19, 51, 8), [datetime.datetime(2022, 3, 10, 19, 51, 8), datetime.datetime(2022, 3, 10, 0, 0)])",2018-03-10 19:51:08,2022-03-10 19:51:08,1461 days 00:00:00
1548,http://www.mitchsplace.com/crownvicmuscle/,"(['MITCHSPLACE.COM', 'mitchsplace.com'], datetime.datetime(1998, 11, 23, 5, 0), datetime.datetime(2021, 11, 22, 5, 0))",1998-11-23 05:00:00,2021-11-22 05:00:00,8400 days 00:00:00
1549,http://www.martindeporres.org/,"('MARTINDEPORRES.ORG', [datetime.datetime(2004, 6, 4, 19, 2, 20), datetime.datetime(2004, 6, 4, 14, 2, 20)], [datetime.datetime(2022, 6, 4, 19, 2, 20), datetime.datetime(2022, 6, 4, 14, 2, 20)])",2004-06-04 19:02:20,2022-06-04 19:02:20,6574 days 00:00:00
1550,http://www.oilandgaseurasia.com/,"(['OILANDGASEURASIA.COM', 'oilandgaseurasia.com'], datetime.datetime(2000, 7, 26, 16, 28, 22), datetime.datetime(2021, 7, 26, 16, 28, 22))",2000-07-26 16:28:22,2021-07-26 16:28:22,7670 days 00:00:00
1551,http://www.bestgiga.com/,"(['BESTGIGA.COM', 'bestgiga.com'], [datetime.datetime(2003, 2, 4, 18, 47, 57), datetime.datetime(2003, 2, 4, 18, 47)], [datetime.datetime(2022, 2, 4, 18, 47, 57), datetime.datetime(2022, 2, 4, 18, 47)])",2003-02-04 18:47:57,2022-02-04 18:47:57,6940 days 00:00:00
1552,http://www.dharma-haven.org/tibetan/tibetan-medicine-home-page.htm,"('DHARMA-HAVEN.ORG', datetime.datetime(1996, 4, 24, 4, 0), datetime.datetime(2024, 4, 25, 4, 0))",1996-04-24 04:00:00,2024-04-25 04:00:00,10228 days 00:00:00
1553,http://www.cinjug.org/,"(['CINJUG.ORG', 'cinjug.org'], datetime.datetime(2020, 11, 19, 14, 30, 21), [datetime.datetime(2021, 11, 19, 14, 30, 21), datetime.datetime(2021, 11, 19, 0, 0)])",2020-11-19 14:30:21,2021-11-19 14:30:21,365 days 00:00:00
1554,http://www.italica.rai.it/eng/cinema/index.htm,"('rai.it', datetime.datetime(1996, 1, 29, 0, 0), datetime.datetime(2022, 1, 29, 0, 0))",1996-01-29 00:00:00,2022-01-29 00:00:00,9497 days 00:00:00
1555,http://gamingtop100.net/worldofwarcraft/,"(['GAMINGTOP100.NET', 'gamingtop100.net'], [datetime.datetime(2010, 11, 19, 15, 25, 13), datetime.datetime(2010, 11, 19, 15, 25)], datetime.datetime(2021, 11, 19, 15, 25, 13))",2010-11-19 15:25:13,2021-11-19 15:25:13,4018 days 00:00:00
1556,http://www.softcharisma.com/,"(['SOFTCHARISMA.COM', 'softcharisma.com'], datetime.datetime(2006, 5, 10, 13, 50, 32), datetime.datetime(2021, 11, 23, 4, 59, 59))",2006-05-10 13:50:32,2021-11-23 04:59:59,5675 days 15:09:27
1557,http://www.snsmaclean.net/,"(['SNSMACLEAN.NET', 'snsmaclean.net'], datetime.datetime(2004, 4, 27, 5, 51, 20), datetime.datetime(2022, 4, 27, 5, 51, 20))",2004-04-27 05:51:20,2022-04-27 05:51:20,6574 days 00:00:00
1558,http://www.eurocompr.com/,"(['EUROCOMPR.COM', 'eurocompr.com'], datetime.datetime(2001, 8, 12, 11, 4, 52), datetime.datetime(2021, 8, 12, 11, 4, 52))",2001-08-12 11:04:52,2021-08-12 11:04:52,7305 days 00:00:00
1559,http://dsrct.jacobjuhl.dk/,"('jacobjuhl.dk', datetime.datetime(2006, 12, 7, 0, 0), datetime.datetime(2021, 12, 31, 0, 0))",2006-12-07 00:00:00,2021-12-31 00:00:00,5503 days 00:00:00
1560,http://www.karinnewbygallery.com/,"(['KARINNEWBYGALLERY.COM', 'karinnewbygallery.com'], datetime.datetime(1999, 10, 14, 1, 18, 5), datetime.datetime(2021, 10, 16, 3, 59, 59))",1999-10-14 01:18:05,2021-10-16 03:59:59,8038 days 02:41:54
1561,http://www.jbjs.org/,"('JBJS.ORG', datetime.datetime(1995, 11, 16, 5, 0), datetime.datetime(2022, 11, 15, 5, 0))",1995-11-16 05:00:00,2022-11-15 05:00:00,9861 days 00:00:00
1562,http://www.talamoregolfresort.com/,"('TALAMOREGOLFRESORT.COM', [datetime.datetime(2006, 3, 24, 15, 20, 57), datetime.datetime(2006, 3, 24, 10, 20, 57)], [datetime.datetime(2022, 3, 24, 14, 20, 57), datetime.datetime(2022, 3, 24, 9, 20, 57)])",2006-03-24 15:20:57,2022-03-24 14:20:57,5843 days 23:00:00
1563,http://www.recipelink.com/msgbrd/board_20/tklcc.html,"('RECIPELINK.COM', datetime.datetime(1999, 3, 6, 5, 0), datetime.datetime(2022, 3, 6, 5, 0))",1999-03-06 05:00:00,2022-03-06 05:00:00,8401 days 00:00:00
1564,http://www.pennfamily.org/KSS-USA/korean-on-stamp-2.html,"('PENNFAMILY.ORG', datetime.datetime(1998, 1, 21, 5, 0), datetime.datetime(2022, 1, 20, 5, 0))",1998-01-21 05:00:00,2022-01-20 05:00:00,8765 days 00:00:00
1565,http://www.kippewa.com/,"('KIPPEWA.COM', [datetime.datetime(1996, 5, 15, 4, 0), datetime.datetime(1996, 5, 14, 23, 0)], [datetime.datetime(2022, 5, 16, 4, 0), datetime.datetime(2022, 5, 15, 23, 0)])",1996-05-15 04:00:00,2022-05-16 04:00:00,9497 days 00:00:00
1566,http://us.imdb.com/name/nm0000383/,"(['IMDB.COM', 'imdb.com'], [datetime.datetime(1996, 1, 5, 5, 0), datetime.datetime(1996, 1, 4, 21, 0)], [datetime.datetime(2024, 1, 4, 5, 0), datetime.datetime(2024, 1, 3, 0, 0)])",1996-01-05 05:00:00,2024-01-04 05:00:00,10226 days 00:00:00
1567,http://www.enterprisedt.com/downloads/ftp.html,"('ENTERPRISEDT.COM', [datetime.datetime(1999, 12, 3, 15, 0, 40), datetime.datetime(1999, 12, 3, 10, 0, 40)], [datetime.datetime(2023, 12, 3, 15, 0, 40), datetime.datetime(2023, 12, 3, 10, 0, 40)])",1999-12-03 15:00:40,2023-12-03 15:00:40,8766 days 00:00:00
1568,http://sourceforge.net/apps/mediawiki/jgnash/,"(['SOURCEFORGE.NET', 'sourceforge.net'], [datetime.datetime(1999, 8, 8, 4, 48, 2), datetime.datetime(1999, 8, 7, 23, 48, 2)], [datetime.datetime(2024, 8, 8, 4, 47, 54), datetime.datetime(2024, 8, 7, 23, 47, 54)])",1999-08-08 04:48:02,2024-08-08 04:47:54,9131 days 23:59:52
1569,http://www.hemlockgrovecampground.com/,"('HEMLOCKGROVECAMPGROUND.COM', datetime.datetime(2002, 5, 9, 19, 9, 55), datetime.datetime(2022, 5, 9, 19, 9, 55))",2002-05-09 19:09:55,2022-05-09 19:09:55,7305 days 00:00:00
1570,http://www.vishnumandir.com/,"('VISHNUMANDIR.COM', datetime.datetime(1999, 2, 4, 5, 0), datetime.datetime(2030, 2, 4, 5, 0))",1999-02-04 05:00:00,2030-02-04 05:00:00,11323 days 00:00:00
1571,http://www.ghls.ca/,"('ghls.ca', datetime.datetime(2007, 4, 30, 13, 38, 41), datetime.datetime(2021, 4, 30, 4, 0))",2007-04-30 13:38:41,2021-04-30 04:00:00,5113 days 14:21:19
